,"(515, 377, 1)","(377, 515, 1)","(515, 377, 3)","(377, 515, 3)","(515, 377, 5)","(377, 515, 5)","(515, 377, 10)","(377, 515, 10)","(0, 0, 0)"
"{""377"": 114, ""515"": -63}",-0.6,-1.194,0.0,0.0,-1.78206,-1.78206,0.0,-0.6,0.0
"{""377"": 113, ""515"": -61}",-1.78206,0.0,-1.194,-1.78206,-0.6,-0.6,-0.6,-1.78206,0.0
"{""377"": 108, ""515"": -58}",-1.78206,-0.6,-4.0760791255806,-2.3642393999999998,-1.194,-0.6,0.0,0.0,-1.78206
"{""377"": 80, ""515"": -54}",-0.6,-1.78206,-2.940597006,-6.279704744477014,-11.90216462765724,0.0,-0.6,-0.6,-4.0760791255806
"{""377"": 76, ""515"": -45}",-1.194,-1.194,-0.6,-0.6,0.0,0.0,-1.78206,-0.6,-0.6
"{""377"": 79, ""515"": -45}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -50, ""515"": 84}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 115, ""515"": -58}",-4.635318334324794,0.0,-0.6,-2.940597006,-1.78206,-1.78206,0.0,-2.3642393999999998,-0.6
"{""377"": 82, ""515"": -54}",-1.194,-2.3642393999999998,-1.194,-0.6,-1.194,-2.3642393999999998,-2.940597006,0.0,-0.6
"{""377"": 71, ""515"": -40}",-6.279704744477014,-0.6,-1.78206,-1.78206,-4.0760791255806,-0.6,-4.0760791255806,-0.6,-0.6
"{""377"": 9, ""515"": 38}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 10, ""515"": 42}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 7, ""515"": 42}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 12, ""515"": 45}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 13, ""515"": 53}",-1.1821196999999999,-1.75559551797,-1.470298503,-2.0380395627903,-2.317659167162397,-1.1821196999999999,-0.597,-1.75559551797,-0.89103
"{""377"": -9, ""515"": 59}",0.0,0.0,-0.6,-1.194,-0.6,0.0,-1.78206,0.0,-0.6
"{""377"": -43, ""515"": 69}",-0.6,-0.6,-0.6,-1.194,-0.6,-2.3642393999999998,-1.194,-1.78206,-1.194
"{""377"": -45, ""515"": 76}",-2.940597006,-8.912533734307463,-5.188965150981547,-4.0760791255806,0.0,-1.78206,-3.51119103594,-1.194,-0.6
"{""377"": -45, ""515"": 79}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -33, ""515"": 67}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -35, ""515"": 69}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 22, ""515"": 35}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 18, ""515"": 48}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -22, ""515"": 50}",-0.597,-1.470298503,-1.470298503,-0.597,-0.3,-0.89103,-1.1821196999999999,-0.3,-0.597
"{""377"": 82, ""515"": -49}",-1.194,-0.6,-1.78206,-1.78206,-1.194,-0.6,-1.194,-1.194,-1.78206
"{""377"": 77, ""515"": -43}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 12, ""515"": 38}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 107, ""515"": -55}",-2.940597006,-0.6,-1.194,0.0,-2.3642393999999998,0.0,-0.6,-13.330718436051193,-1.194
"{""377"": 111, ""515"": -62}",-1.194,-0.6,-1.194,0.0,-5.188965150981547,0.0,-0.6,0.0,0.0
"{""377"": 125, ""515"": -68}",-0.6,-0.6,0.0,-0.6,-1.78206,-1.194,0.0,-0.6,0.0
"{""377"": 76, ""515"": -43}",-1.194,-0.6,-6.816907697032244,-1.194,-1.78206,-1.78206,-2.3642393999999998,-1.78206,-2.940597006
"{""377"": 86, ""515"": -52}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 55, ""515"": -24}",-9.929174312994745,-2.940597006,-2.940597006,-2.940597006,-8.39649872152269,0.0,-4.0760791255806,-1.78206,-0.6
"{""377"": 112, ""515"": -60}",-8.39649872152269,-0.6,0.0,-0.6,0.0,-1.194,0.0,-0.6,-0.6
"{""377"": 117, ""515"": -60}",-8.912533734307463,0.0,0.0,-0.6,-0.6,-2.3642393999999998,0.0,-2.3642393999999998,-1.194
"{""377"": 118, ""515"": -52}",-0.6,-2.3642393999999998,-1.78206,-2.940597006,-1.78206,-3.51119103594,-5.7370754994717315,-5.188965150981547,-4.0760791255806
"{""377"": -31, ""515"": 56}",-2.940597006,-2.3642393999999998,-1.194,-5.7370754994717315,-5.7370754994717315,-6.279704744477014,-1.194,-4.635318334324794,-6.816907697032244
"{""377"": -46, ""515"": 80}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 114, ""515"": -57}",-1.78206,-5.188965150981547,-1.78206,0.0,-0.6,-3.51119103594,0.0,-2.3642393999999998,-1.78206
"{""377"": 113, ""515"": -63}",-2.3642393999999998,-0.6,-0.6,-1.78206,-3.51119103594,-0.6,0.0,-2.940597006,-0.6
"{""377"": 96, ""515"": -68}",0.0,-0.6,0.0,0.0,0.0,-1.194,-2.940597006,-0.6,-0.6
"{""377"": 83, ""515"": -57}",-0.6,-9.929174312994745,-5.188965150981547,-1.78206,-1.194,-1.194,0.0,-0.6,-1.194
"{""377"": 76, ""515"": -51}",-2.940597006,0.0,0.0,-0.6,0.0,-0.6,-1.194,-0.6,0.0
"{""377"": 83, ""515"": -52}",-0.6,-1.194,0.0,0.0,-0.6,0.0,-0.6,-0.6,0.0
"{""377"": 89, ""515"": -55}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 95, ""515"": -43}",-6.279704744477014,-7.348738620061922,-1.194,-4.635318334324794,-2.940597006,-6.279704744477014,-0.6,-9.929174312994745,-1.194
"{""377"": 18, ""515"": 29}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -23, ""515"": 51}",-0.6,-0.6,-1.194,-4.0760791255806,-1.194,-2.3642393999999998,-2.3642393999999998,-1.194,-2.940597006
"{""377"": -36, ""515"": 62}",-5.188965150981547,-1.78206,-1.194,-0.6,-1.194,-2.940597006,-2.3642393999999998,-0.6,-1.78206
"{""377"": -56, ""515"": 89}",-1.78206,-1.78206,-1.78206,-0.6,-2.3642393999999998,-1.194,0.0,0.0,-1.194
"{""377"": -53, ""515"": 87}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 15, ""515"": 42}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 18, ""515"": 31}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 22, ""515"": 44}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 91, ""515"": -65}",0.0,-1.78206,-0.6,-1.78206,0.0,-0.6,0.0,-1.194,-1.194
"{""377"": 111, ""515"": -64}",0.0,0.0,0.0,0.0,-0.6,0.0,-0.6,-0.6,-0.6
"{""377"": 118, ""515"": -69}",-0.6,0.0,-0.6,0.0,-1.194,0.0,-1.194,0.0,0.0
"{""377"": 136, ""515"": -70}",0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-0.6,-1.194
"{""377"": 130, ""515"": -64}",-0.6,0.0,-0.6,-0.6,-1.194,-1.194,-0.6,-1.78206,-1.78206
"{""377"": 19, ""515"": 30}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 75, ""515"": -44}",0.0,-3.51119103594,-2.940597006,-0.6,-0.6,0.0,-0.6,-1.78206,0.0
"{""377"": 52, ""515"": -22}",-2.940597006,-5.188965150981547,0.0,-0.6,-1.194,-1.194,0.0,0.0,0.0
"{""377"": 78, ""515"": -53}",-0.6,0.0,0.0,0.0,0.0,-1.194,-1.194,0.0,0.0
"{""377"": 82, ""515"": -51}",-0.6,-0.6,0.0,-0.6,-0.6,-0.6,-0.6,0.0,0.0
"{""377"": -24, ""515"": 52}",-0.6,-1.78206,-1.78206,0.0,-1.78206,0.0,-2.3642393999999998,-1.78206,-1.194
"{""377"": -50, ""515"": 81}",-1.78206,-1.78206,-0.6,-1.194,-1.194,-1.194,-2.3642393999999998,-0.6,-1.78206
"{""377"": 74, ""515"": -43}",-0.6,-0.6,-1.194,-2.3642393999999998,-0.6,-2.3642393999999998,-1.78206,-1.78206,-0.6
"{""377"": 25, ""515"": 26}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 123, ""515"": -57}",-4.635318334324794,-3.51119103594,-1.194,-2.3642393999999998,-1.78206,-2.3642393999999998,-7.875251233861302,-1.194,-1.194
"{""377"": -37, ""515"": 62}",-1.194,-2.940597006,-1.78206,-5.188965150981547,-9.423408396964389,-0.6,-2.940597006,-1.194,-4.0760791255806
"{""377"": -48, ""515"": 79}",-7.875251233861302,-6.816907697032244,0.0,-1.78206,0.0,-5.7370754994717315,-3.51119103594,0.0,-1.78206
"{""377"": -48, ""515"": 82}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -46, ""515"": 77}",-0.6,-1.78206,0.0,-1.78206,-0.6,-3.51119103594,-1.194,-0.6,-0.6
"{""377"": -54, ""515"": 87}",-1.78206,-1.194,-1.78206,-1.194,-2.940597006,-1.78206,0.0,-1.78206,-2.940597006
"{""377"": -59, ""515"": 93}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 50, ""515"": -20}",-1.470298503,-0.597,0.0,-0.89103,0.0,0.0,0.0,-0.3,0.0
"{""377"": 23, ""515"": 24}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 16, ""515"": 41}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 51, ""515"": -21}",-4.635318334324794,0.0,0.0,-0.6,-1.78206,0.0,0.0,0.0,0.0
"{""377"": 108, ""515"": -61}",0.0,0.0,-0.6,0.0,0.0,-0.6,-2.3642393999999998,-0.6,0.0
"{""377"": 118, ""515"": -61}",0.0,0.0,-2.3642393999999998,-4.0760791255806,0.0,-0.6,0.0,-1.194,-1.194
"{""377"": 69, ""515"": -44}",-5.188965150981547,-0.6,-1.194,-3.51119103594,-0.6,-0.6,-0.6,0.0,-2.3642393999999998
"{""377"": 116, ""515"": -65}",-0.6,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,-0.6
"{""377"": 115, ""515"": -63}",0.0,-1.194,0.0,-2.3642393999999998,0.0,0.0,-1.194,-0.6,-0.6
"{""377"": 125, ""515"": -76}",0.0,0.0,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0
"{""377"": 142, ""515"": -76}",0.0,0.0,0.0,0.0,0.0,-0.6,-0.6,-1.194,0.0
"{""377"": 119, ""515"": -69}",-0.6,0.0,-1.194,-0.6,0.0,-0.6,-0.6,0.0,-0.6
"{""377"": 107, ""515"": -79}",-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 95, ""515"": -69}",0.0,0.0,-0.6,-0.6,0.0,-0.6,0.0,0.0,0.0
"{""377"": 92, ""515"": -67}",-0.6,0.0,0.0,0.0,0.0,0.0,-0.6,-0.6,0.0
"{""377"": 104, ""515"": -71}",0.0,-0.6,-0.6,0.0,0.0,-0.6,0.0,-0.6,0.0
"{""377"": 99, ""515"": -68}",0.0,0.0,-0.6,0.0,0.0,0.0,-0.6,0.0,0.0
"{""377"": 111, ""515"": -78}",0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 110, ""515"": -76}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -5, ""515"": 55}",-1.194,0.0,-1.194,0.0,-1.194,-1.194,-1.194,-1.194,0.0
"{""377"": -40, ""515"": 66}",-2.3642393999999998,-1.194,-0.6,-0.6,-0.6,-1.194,-2.3642393999999998,-1.194,-0.6
"{""377"": 20, ""515"": 31}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 104, ""515"": -57}",0.0,-0.6,-0.6,-4.0760791255806,-0.6,-6.816907697032244,-0.6,-1.78206,-1.78206
"{""377"": -44, ""515"": 77}",-6.816907697032244,-2.3642393999999998,-4.0760791255806,-3.51119103594,-12.383142981380669,-1.194,-2.3642393999999998,-3.51119103594,-2.940597006
"{""377"": 12, ""515"": 40}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 9, ""515"": 40}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 2, ""515"": 48}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -25, ""515"": 53}",-2.940597006,-2.3642393999999998,-1.194,-1.78206,-2.3642393999999998,-1.194,-1.194,-1.194,-2.3642393999999998
"{""377"": 113, ""515"": -56}",-1.194,-1.78206,-7.348738620061922,-2.3642393999999998,-3.51119103594,-1.78206,-0.6,-3.51119103594,-1.194
"{""377"": -34, ""515"": 62}",-1.194,-0.6,-0.6,-0.6,0.0,-0.6,-0.6,-1.194,0.0
"{""377"": -50, ""515"": 76}",0.0,0.0,0.0,-0.6,-1.194,0.0,-0.6,0.0,0.0
"{""377"": -51, ""515"": 76}",-0.6,0.0,0.0,-1.78206,-1.194,0.0,-0.6,-0.6,-1.78206
"{""377"": -59, ""515"": 92}",-0.6,0.0,0.0,-0.6,-0.6,-0.6,0.0,-0.6,-0.6
"{""377"": 46, ""515"": -16}",-3.937625616930651,-1.75559551797,-2.8685377497358657,-1.75559551797,0.0,-0.89103,0.0,-1.1821196999999999,0.0
"{""377"": 23, ""515"": 28}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -43, ""515"": 76}",-14.259437139173775,-2.940597006,-16.936168044103493,-1.78206,-4.0760791255806,-1.78206,-1.194,-5.7370754994717315,-3.51119103594
"{""377"": -25, ""515"": 55}",0.0,0.0,0.0,-5.7370754994717315,-0.6,0.0,0.0,0.0,-1.194
"{""377"": 15, ""515"": 32}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 22, ""515"": 29}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 18, ""515"": 33}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 2, ""515"": 64}",0.0,-0.3,-0.3,-0.597,-0.3,0.0,-0.597,0.0,-0.3
"{""377"": -13, ""515"": 63}",-1.194,-0.6,0.0,0.0,-1.194,0.0,-1.194,-0.6,-0.6
"{""377"": -36, ""515"": 64}",-0.6,-0.6,0.0,0.0,0.0,0.0,0.0,-0.6,0.0
"{""377"": -59, ""515"": 85}",-0.6,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0
"{""377"": -64, ""515"": 89}",0.0,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -63, ""515"": 96}",0.0,-1.78206,0.0,-0.6,0.0,0.0,-0.6,-0.6,0.0
"{""377"": -77, ""515"": 108}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
"{""377"": -75, ""515"": 108}",0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0
"{""377"": -65, ""515"": 99}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 68, ""515"": -37}",-1.78206,-1.78206,-1.194,-2.3642393999999998,0.0,-0.6,-1.194,-0.6,0.0
"{""377"": 100, ""515"": -50}",0.0,-2.3642393999999998,-1.194,-8.912533734307463,-0.6,-2.940597006,-0.6,-3.51119103594,-5.7370754994717315
"{""377"": -53, ""515"": 86}",-1.194,0.0,-1.78206,-1.194,-2.3642393999999998,-2.3642393999999998,-0.6,-1.78206,-0.6
"{""377"": 15, ""515"": 34}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -44, ""515"": 69}",-0.6,-1.78206,-1.194,-1.194,-3.51119103594,-2.3642393999999998,-1.78206,-0.6,-1.78206
"{""377"": 86, ""515"": -53}",-0.6,-1.78206,0.0,-0.6,-0.6,0.0,-0.6,-1.194,-1.194
"{""377"": 85, ""515"": -51}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 110, ""515"": -58}",-0.6,-5.7370754994717315,-1.194,-1.194,-0.6,-1.78206,-1.194,-3.51119103594,-0.6
"{""377"": -28, ""515"": 58}",0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,-4.635318334324794
"{""377"": 0, ""515"": 66}",0.0,0.0,-0.3,0.0,0.0,0.0,-0.597,-0.3,0.0
"{""377"": -49, ""515"": 82}",-2.940597006,-1.194,-6.816907697032244,-1.78206,-3.51119103594,-0.6,-1.194,-1.78206,-2.3642393999999998
"{""377"": -27, ""515"": 57}",0.0,-1.194,0.0,-6.279704744477014,-5.188965150981547,0.0,-1.78206,0.0,-5.7370754994717315
"{""377"": -38, ""515"": 63}",0.0,-2.3642393999999998,-1.194,-6.279704744477014,-1.78206,-6.816907697032244,-0.6,-1.194,-3.51119103594
"{""377"": -52, ""515"": 83}",-0.6,-0.6,-0.6,-0.6,0.0,-0.6,-2.3642393999999998,0.0,-1.194
"{""377"": -61, ""515"": 95}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 5, ""515"": 42}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 114, ""515"": -64}",0.0,0.0,-2.940597006,-1.194,-0.6,0.0,-1.194,-0.6,-1.194
"{""377"": 11, ""515"": 46}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 117, ""515"": -65}",0.0,0.0,-1.194,-0.6,-1.194,-0.6,-0.6,0.0,0.0
"{""377"": 120, ""515"": -71}",-1.194,-0.6,0.0,0.0,0.0,0.0,-1.194,0.0,0.0
"{""377"": 134, ""515"": -77}",0.0,0.0,-0.6,-0.6,-0.6,0.0,0.0,0.0,0.0
"{""377"": 145, ""515"": -79}",0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 143, ""515"": -77}",-0.6,0.0,-0.6,0.0,-0.6,0.0,0.0,-0.6,0.0
"{""377"": 121, ""515"": -71}",0.0,0.0,-0.6,-0.6,0.0,-1.194,0.0,-0.6,0.0
"{""377"": 102, ""515"": -74}",-0.6,0.0,-0.6,0.0,-0.6,-0.6,0.0,0.0,0.0
"{""377"": 94, ""515"": -68}",-1.194,0.0,-1.194,-0.6,-1.194,0.0,0.0,0.0,-0.6
"{""377"": 91, ""515"": -66}",0.0,-0.6,0.0,0.0,0.0,0.0,-0.6,0.0,-0.6
"{""377"": 92, ""515"": -59}",-1.194,-1.194,-0.6,0.0,-0.6,-1.194,-1.194,0.0,-0.6
"{""377"": 98, ""515"": -67}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.194,0.0
"{""377"": 90, ""515"": -57}",0.0,0.0,-0.6,-1.194,-0.6,-1.78206,-0.6,-1.194,-1.78206
"{""377"": 87, ""515"": -53}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 0, ""515"": 50}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 111, ""515"": -54}",-1.194,-3.51119103594,-2.3642393999999998,-4.635318334324794,-2.940597006,0.0,-0.6,-19.046724299376766,-0.6
"{""377"": 85, ""515"": -52}",-1.78206,-1.194,-0.6,-0.6,-2.3642393999999998,-0.6,-1.78206,-0.6,-1.194
"{""377"": 87, ""515"": -61}",-1.194,-0.6,-1.194,0.0,-0.6,0.0,-0.6,-1.194,0.0
"{""377"": 113, ""515"": -66}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.6
"{""377"": 117, ""515"": -66}",-1.194,0.0,-2.940597006,-0.6,-0.6,0.0,0.0,0.0,-1.194
"{""377"": 73, ""515"": -40}",-2.940597006,-4.635318334324794,-2.3642393999999998,-2.940597006,-5.7370754994717315,-0.6,-0.6,-0.6,-5.7370754994717315
"{""377"": 78, ""515"": -44}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 75, ""515"": -50}",-0.6,-1.194,-0.6,0.0,0.0,-1.194,-2.3642393999999998,-0.6,-3.51119103594
"{""377"": 86, ""515"": -60}",-0.6,0.0,-1.78206,-2.940597006,-1.194,-2.3642393999999998,0.0,-0.6,-0.6
"{""377"": 129, ""515"": -63}",-0.6,-0.6,-1.194,-1.194,-2.940597006,-0.6,0.0,-1.78206,-1.194
"{""377"": 79, ""515"": -54}",-2.3642393999999998,0.0,0.0,0.0,0.0,-1.78206,-2.940597006,-1.194,0.0
"{""377"": 88, ""515"": -57}",0.0,-0.6,0.0,-0.6,0.0,0.0,0.0,-0.6,-0.6
"{""377"": -29, ""515"": 57}",0.0,-0.6,-1.194,-1.194,-1.194,-1.194,-1.78206,-0.6,-2.3642393999999998
"{""377"": -45, ""515"": 71}",0.0,0.0,0.0,-0.6,0.0,-0.6,0.0,-1.78206,0.0
"{""377"": -61, ""515"": 86}",-1.78206,-0.6,0.0,-1.194,-0.6,0.0,0.0,0.0,0.0
"{""377"": -62, ""515"": 95}",-0.6,-0.6,-1.78206,-1.194,0.0,-0.6,0.0,0.0,-1.78206
"{""377"": -66, ""515"": 97}",0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.6,0.0
"{""377"": -74, ""515"": 107}",0.0,0.0,0.0,0.0,-0.6,-0.6,0.0,0.0,0.0
"{""377"": -79, ""515"": 113}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 70, ""515"": -45}",-2.3642393999999998,-3.51119103594,0.0,-0.6,0.0,-4.0760791255806,-0.6,0.0,-1.194
"{""377"": 82, ""515"": -48}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 54, ""515"": -24}",0.0,-0.6,-0.6,0.0,-0.6,0.0,0.0,0.0,0.0
"{""377"": 118, ""515"": -71}",0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 121, ""515"": -70}",0.0,0.0,-0.6,0.0,-0.6,-0.6,0.0,0.0,0.0
"{""377"": 122, ""515"": -70}",0.0,-1.194,0.0,0.0,0.0,0.0,0.0,-0.6,0.0
"{""377"": 125, ""515"": -59}",-2.940597006,-1.194,-0.6,-1.78206,0.0,-1.194,-0.6,-0.6,0.0
"{""377"": 115, ""515"": -65}",0.0,-0.6,-1.78206,-1.78206,0.0,-1.194,0.0,-0.6,-1.78206
"{""377"": 77, ""515"": -52}",0.0,0.0,0.0,-0.6,-0.6,-1.78206,-0.6,0.0,0.0
"{""377"": -42, ""515"": 68}",-2.940597006,-1.78206,-1.194,0.0,-0.6,-0.6,0.0,-0.6,0.0
"{""377"": -53, ""515"": 78}",-1.194,-1.194,0.0,-2.3642393999999998,0.0,0.0,-0.6,0.0,-1.194
"{""377"": -57, ""515"": 88}",-0.6,0.0,-0.6,-1.194,0.0,-2.940597006,-1.78206,-0.6,-0.6
"{""377"": -65, ""515"": 98}",0.0,-0.6,0.0,-0.6,0.0,0.0,-1.194,0.0,0.0
"{""377"": -55, ""515"": 89}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -44, ""515"": 70}",-1.194,-0.6,-2.940597006,-1.194,-2.3642393999999998,0.0,-0.6,-0.6,0.0
"{""377"": -40, ""515"": 65}",0.0,-3.51119103594,-2.940597006,-0.6,-0.6,-4.0760791255806,-1.78206,-1.194,-4.635318334324794
"{""377"": 112, ""515"": -61}",0.0,0.0,0.0,0.0,-2.940597006,0.0,0.0,-2.3642393999999998,0.0
"{""377"": 91, ""515"": -63}",0.0,0.0,-0.6,0.0,-0.6,-1.78206,-1.78206,-0.6,-0.6
"{""377"": 88, ""515"": -62}",0.0,-0.6,0.0,-1.194,-1.194,0.0,0.0,0.0,-0.6
"{""377"": 82, ""515"": -57}",0.0,0.0,-1.194,-0.6,-0.6,-0.6,0.0,0.0,-0.6
"{""377"": 84, ""515"": -53}",0.0,-0.6,-0.6,0.0,0.0,-1.78206,-1.78206,0.0,0.0
"{""377"": 90, ""515"": -56}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 55, ""515"": -25}",-1.78206,0.0,0.0,0.0,0.0,-1.194,0.0,-1.194,0.0
"{""377"": -26, ""515"": 54}",0.0,0.0,-1.194,-2.3642393999999998,-0.6,-2.940597006,-1.194,-3.51119103594,-2.3642393999999998
"{""377"": -1, ""515"": 51}",-1.194,0.0,-2.3642393999999998,-0.6,-1.194,-1.194,-1.78206,-3.51119103594,-0.6
"{""377"": 115, ""515"": -64}",-0.6,0.0,-0.6,-1.194,-0.6,0.0,-0.6,0.0,-1.78206
"{""377"": 78, ""515"": -47}",-0.6,-0.6,0.0,-1.194,-0.6,0.0,-2.3642393999999998,0.0,0.0
"{""377"": 97, ""515"": -69}",0.0,-0.6,0.0,0.0,-1.194,-0.6,-0.6,0.0,-0.6
"{""377"": 89, ""515"": -63}",-1.194,0.0,0.0,-2.3642393999999998,-2.3642393999999998,-0.6,-0.6,-0.6,-0.6
"{""377"": 83, ""515"": -58}",-1.194,-0.6,-0.6,0.0,0.0,0.0,-1.194,0.0,-0.6
"{""377"": 87, ""515"": -56}",-1.194,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-1.78206
"{""377"": 89, ""515"": -56}",-1.194,-0.6,-1.78206,-1.194,-0.6,-0.6,-1.194,-0.6,0.0
"{""377"": -4, ""515"": 54}",-0.6,-1.194,-1.194,-0.6,-1.78206,-1.78206,-1.194,0.0,-1.194
"{""377"": -27, ""515"": 55}",-1.194,-0.6,-1.78206,-1.194,-0.6,-0.6,-1.78206,-0.6,-1.194
"{""377"": -37, ""515"": 63}",-2.3642393999999998,0.0,-4.0760791255806,-1.194,-0.6,-1.78206,-1.78206,-0.6,-1.78206
"{""377"": -48, ""515"": 73}",-1.194,-1.194,0.0,0.0,-1.78206,0.0,-1.78206,-0.6,-2.940597006
"{""377"": 88, ""515"": -60}",-1.78206,-0.6,-0.6,-1.78206,-0.6,-1.78206,-3.51119103594,-0.6,-0.6
"{""377"": 120, ""515"": -63}",-2.3642393999999998,-0.6,-0.6,-7.348738620061922,0.0,-2.940597006,0.0,-1.78206,-2.3642393999999998
"{""377"": -49, ""515"": 80}",-1.78206,-1.194,-0.6,-2.3642393999999998,-1.78206,-1.194,-2.940597006,-1.194,-3.51119103594
"{""377"": 13, ""515"": 39}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 13, ""515"": 36}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 4, ""515"": 46}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 80, ""515"": -55}",-2.940597006,-0.6,-1.194,-1.194,0.0,0.0,-2.940597006,-0.6,-0.6
"{""377"": 106, ""515"": -59}",-2.3642393999999998,-0.6,-1.194,0.0,-0.6,-4.0760791255806,0.0,-3.51119103594,-1.194
"{""377"": 129, ""515"": -72}",-0.6,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,-0.6
